id,x,y
"3774",78.75,14.35
"3775",78.85,14.35
"3776",78.95,14.35
"3777",79.05,14.35
"3778",79.15,14.35
"3779",79.25,14.35
"3780",79.35,14.35
"3781",79.45,14.35
"3782",79.55,14.35
"3783",79.65,14.35
"3784",79.75,14.35
"3785",79.85,14.35
"3786",79.95,14.35
"3787",80.05,14.35
"3788",80.15,14.35
"3789",80.25,14.35
"3810",75.45,14.45
"3811",75.55,14.45
"3812",75.65,14.45
"3813",75.75,14.45
"3814",75.85,14.45
"3815",75.95,14.45
"3816",76.05,14.45
"3819",76.35,14.45
"3820",76.45,14.45
"3821",76.55,14.45
"3822",76.65,14.45
"3823",76.75,14.45
"3824",76.85,14.45
"3825",76.95,14.45
"3826",77.05,14.45
"3827",77.15,14.45
"3828",77.25,14.45
"3829",77.35,14.45
"3830",77.45,14.45
"3831",77.55,14.45
"3832",77.65,14.45
"3833",77.75,14.45
"3834",77.85,14.45
"3835",77.95,14.45
"3836",78.05,14.45
"3837",78.15,14.45
"3838",78.25,14.45
"3839",78.35,14.45
"3840",78.45,14.45
"3841",78.55,14.45
"3842",78.65,14.45
"3843",78.75,14.45
"3844",78.85,14.45
"3845",78.95,14.45
"3846",79.05,14.45
"3847",79.15,14.45
"3848",79.25,14.45
"3849",79.35,14.45
"3850",79.45,14.45
"3851",79.55,14.45
"3852",79.65,14.45
"3853",79.75,14.45
"3854",79.85,14.45
"3855",79.95,14.45
"3856",80.05,14.45
"3857",80.15,14.45
"3858",80.25,14.45
"3881",75.45,14.55
"3882",75.55,14.55
"3883",75.65,14.55
"3884",75.75,14.55
"3885",75.85,14.55
"3886",75.95,14.55
"3887",76.05,14.55
"3891",76.45,14.55
"3892",76.55,14.55
"3893",76.65,14.55
"3894",76.75,14.55
"3895",76.85,14.55
"3896",76.95,14.55
"3897",77.05,14.55
"3898",77.15,14.55
"3899",77.25,14.55
"3900",77.35,14.55
"3901",77.45,14.55
"3902",77.55,14.55
"3903",77.65,14.55
"3904",77.75,14.55
"3905",77.85,14.55
"3906",77.95,14.55
"3907",78.05,14.55
"3908",78.15,14.55
"3909",78.25,14.55
"3910",78.35,14.55
"3911",78.45,14.55
"3912",78.55,14.55
"3913",78.65,14.55
"3914",78.75,14.55
"3915",78.85,14.55
"3916",78.95,14.55
"3917",79.05,14.55
"3918",79.15,14.55
"3919",79.25,14.55
"3920",79.35,14.55
"3921",79.45,14.55
"3922",79.55,14.55
"3923",79.65,14.55
"3924",79.75,14.55
"3925",79.85,14.55
"3926",79.95,14.55
"3927",80.05,14.55
"3928",80.15,14.55
"3929",80.25,14.55
"3954",75.65,14.65
"3955",75.75,14.65
"3956",75.85,14.65
"3957",75.95,14.65
"3958",76.05,14.65
"3959",76.15,14.65
"3960",76.25,14.65
"3962",76.45,14.65
"3963",76.55,14.65
"3964",76.65,14.65
"3965",76.75,14.65
"3966",76.85,14.65
"3967",76.95,14.65
"3968",77.05,14.65
"3969",77.15,14.65
"3970",77.25,14.65
"3971",77.35,14.65
"3972",77.45,14.65
"3973",77.55,14.65
"3974",77.65,14.65
"3975",77.75,14.65
"3976",77.85,14.65
"3977",77.95,14.65
"3978",78.05,14.65
"3979",78.15,14.65
"3980",78.25,14.65
"3981",78.35,14.65
"3982",78.45,14.65
"3983",78.55,14.65
"3984",78.65,14.65
"3985",78.75,14.65
"3986",78.85,14.65
"3987",78.95,14.65
"3988",79.05,14.65
"3989",79.15,14.65
"3990",79.25,14.65
"3991",79.35,14.65
"3992",79.45,14.65
"3993",79.55,14.65
"3994",79.65,14.65
"3995",79.75,14.65
"3996",79.85,14.65
"3997",79.95,14.65
"3998",80.05,14.65
"3999",80.15,14.65
"4000",80.25,14.65
"4026",75.65,14.75
"4027",75.75,14.75
"4028",75.85,14.75
"4029",75.95,14.75
"4030",76.05,14.75
"4031",76.15,14.75
"4032",76.25,14.75
"4033",76.35,14.75
"4034",76.45,14.75
"4035",76.55,14.75
"4036",76.65,14.75
"4037",76.75,14.75
"4038",76.85,14.75
"4039",76.95,14.75
"4040",77.05,14.75
"4041",77.15,14.75
"4042",77.25,14.75
"4043",77.35,14.75
"4044",77.45,14.75
"4045",77.55,14.75
"4046",77.65,14.75
"4047",77.75,14.75
"4048",77.85,14.75
"4049",77.95,14.75
"4050",78.05,14.75
"4051",78.15,14.75
"4052",78.25,14.75
"4053",78.35,14.75
"4054",78.45,14.75
"4055",78.55,14.75
"4056",78.65,14.75
"4057",78.75,14.75
"4058",78.85,14.75
"4059",78.95,14.75
"4060",79.05,14.75
"4061",79.15,14.75
"4062",79.25,14.75
"4063",79.35,14.75
"4064",79.45,14.75
"4065",79.55,14.75
"4066",79.65,14.75
"4067",79.75,14.75
"4068",79.85,14.75
"4069",79.95,14.75
"4070",80.05,14.75
"4071",80.15,14.75
"4072",80.25,14.75
"4098",75.65,14.85
"4099",75.75,14.85
"4100",75.85,14.85
"4101",75.95,14.85
"4102",76.05,14.85
"4103",76.15,14.85
"4104",76.25,14.85
"4105",76.35,14.85
"4106",76.45,14.85
"4107",76.55,14.85
"4108",76.65,14.85
"4109",76.75,14.85
"4110",76.85,14.85
"4111",76.95,14.85
"4112",77.05,14.85
"4113",77.15,14.85
"4114",77.25,14.85
"4115",77.35,14.85
"4116",77.45,14.85
"4117",77.55,14.85
"4118",77.65,14.85
"4119",77.75,14.85
"4120",77.85,14.85
"4121",77.95,14.85
"4122",78.05,14.85
"4123",78.15,14.85
"4124",78.25,14.85
"4125",78.35,14.85
"4126",78.45,14.85
"4127",78.55,14.85
"4128",78.65,14.85
"4129",78.75,14.85
"4130",78.85,14.85
"4131",78.95,14.85
"4132",79.05,14.85
"4133",79.15,14.85
"4134",79.25,14.85
"4135",79.35,14.85
"4136",79.45,14.85
"4137",79.55,14.85
"4138",79.65,14.85
"4139",79.75,14.85
"4140",79.85,14.85
"4141",79.95,14.85
"4142",80.05,14.85
"4143",80.15,14.85
"4144",80.25,14.85
"4171",75.65,14.95
"4172",75.75,14.95
"4173",75.85,14.95
"4174",75.95,14.95
"4175",76.05,14.95
"4176",76.15,14.95
"4177",76.25,14.95
"4178",76.35,14.95
"4179",76.45,14.95
"4180",76.55,14.95
"4181",76.65,14.95
"4182",76.75,14.95
"4183",76.85,14.95
"4184",76.95,14.95
"4185",77.05,14.95
"4186",77.15,14.95
"4187",77.25,14.95
"4188",77.35,14.95
"4189",77.45,14.95
"4190",77.55,14.95
"4191",77.65,14.95
"4192",77.75,14.95
"4193",77.85,14.95
"4194",77.95,14.95
"4195",78.05,14.95
"4196",78.15,14.95
"4197",78.25,14.95
"4198",78.35,14.95
"4199",78.45,14.95
"4200",78.55,14.95
"4201",78.65,14.95
"4202",78.75,14.95
"4203",78.85,14.95
"4204",78.95,14.95
"4205",79.05,14.95
"4206",79.15,14.95
"4207",79.25,14.95
"4208",79.35,14.95
"4209",79.45,14.95
"4210",79.55,14.95
"4211",79.65,14.95
"4212",79.75,14.95
"4213",79.85,14.95
"4214",79.95,14.95
"4215",80.05,14.95
"4216",80.15,14.95
"4217",80.25,14.95
"4245",75.65,15.05
"4246",75.75,15.05
"4247",75.85,15.05
"4248",75.95,15.05
"4249",76.05,15.05
"4250",76.15,15.05
"4251",76.25,15.05
"4252",76.35,15.05
"4253",76.45,15.05
"4254",76.55,15.05
"4255",76.65,15.05
"4256",76.75,15.05
"4257",76.85,15.05
"4258",76.95,15.05
"4259",77.05,15.05
"4260",77.15,15.05
"4261",77.25,15.05
"4262",77.35,15.05
"4263",77.45,15.05
"4264",77.55,15.05
"4265",77.65,15.05
"4266",77.75,15.05
"4267",77.85,15.05
"4268",77.95,15.05
"4269",78.05,15.05
"4270",78.15,15.05
"4271",78.25,15.05
"4272",78.35,15.05
"4273",78.45,15.05
"4274",78.55,15.05
"4275",78.65,15.05
"4276",78.75,15.05
"4277",78.85,15.05
"4278",78.95,15.05
"4279",79.05,15.05
"4280",79.15,15.05
"4281",79.25,15.05
"4282",79.35,15.05
"4288",79.95,15.05
"4319",75.65,15.15
"4320",75.75,15.15
"4321",75.85,15.15
"4322",75.95,15.15
"4323",76.05,15.15
"4324",76.15,15.15
"4325",76.25,15.15
"4326",76.35,15.15
"4327",76.45,15.15
"4328",76.55,15.15
"4329",76.65,15.15
"4330",76.75,15.15
"4331",76.85,15.15
"4332",76.95,15.15
"4333",77.05,15.15
"4334",77.15,15.15
"4335",77.25,15.15
"4336",77.35,15.15
"4337",77.45,15.15
"4338",77.55,15.15
"4339",77.65,15.15
"4340",77.75,15.15
"4341",77.85,15.15
"4342",77.95,15.15
"4343",78.05,15.15
"4344",78.15,15.15
"4345",78.25,15.15
"4346",78.35,15.15
"4347",78.45,15.15
"4348",78.55,15.15
"4349",78.65,15.15
"4350",78.75,15.15
"4351",78.85,15.15
"4352",78.95,15.15
"4353",79.05,15.15
"4354",79.15,15.15
"4355",79.25,15.15
"4356",79.35,15.15
"4357",79.45,15.15
"4361",79.85,15.15
"4362",79.95,15.15
"4395",75.65,15.25
"4396",75.75,15.25
"4397",75.85,15.25
"4398",75.95,15.25
"4399",76.05,15.25
"4400",76.15,15.25
"4401",76.25,15.25
"4402",76.35,15.25
"4403",76.45,15.25
"4404",76.55,15.25
"4405",76.65,15.25
"4406",76.75,15.25
"4407",76.85,15.25
"4408",76.95,15.25
"4409",77.05,15.25
"4471",75.65,15.35
"4472",75.75,15.35
"4473",75.85,15.35
"4474",75.95,15.35
"4475",76.05,15.35
"4476",76.15,15.35
"4477",76.25,15.35
"4478",76.35,15.35
"4479",76.45,15.35
"4480",76.55,15.35
"4481",76.65,15.35
"4482",76.75,15.35
"4483",76.85,15.35
"4484",76.95,15.35
"4485",77.05,15.35
"4554",76.35,15.45
"4555",76.45,15.45
"4556",76.55,15.45
"4557",76.65,15.45
"4558",76.75,15.45
"4559",76.85,15.45
"4560",76.95,15.45
"4561",77.05,15.45
"4632",76.35,15.55
"4633",76.45,15.55
"4634",76.55,15.55
"4635",76.65,15.55
"4636",76.75,15.55
"4637",76.85,15.55
"4638",76.95,15.55
"4639",77.05,15.55
"4712",76.35,15.65
"4713",76.45,15.65
"4714",76.55,15.65
"4715",76.65,15.65
"4716",76.75,15.65
"4717",76.85,15.65
"4718",76.95,15.65
"4719",77.05,15.65
"4728",77.95,15.65
"4729",78.05,15.65
"4730",78.15,15.65
"4731",78.25,15.65
"4732",78.35,15.65
"4733",78.45,15.65
"4734",78.55,15.65
"4735",78.65,15.65
"4736",78.75,15.65
"4737",78.85,15.65
"4738",78.95,15.65
"4739",79.05,15.65
"4740",79.15,15.65
"4741",79.25,15.65
"4794",76.35,15.75
"4795",76.45,15.75
"4796",76.55,15.75
"4797",76.65,15.75
"4798",76.75,15.75
"4799",76.85,15.75
"4800",76.95,15.75
"4801",77.05,15.75
"4810",77.95,15.75
"4811",78.05,15.75
"4812",78.15,15.75
"4813",78.25,15.75
"4814",78.35,15.75
"4815",78.45,15.75
"4816",78.55,15.75
"4817",78.65,15.75
"4818",78.75,15.75
"4819",78.85,15.75
"4820",78.95,15.75
"4821",79.05,15.75
"4822",79.15,15.75
"4823",79.25,15.75
"4837",80.65,15.75
"4838",80.75,15.75
"4839",80.85,15.75
"4840",80.95,15.75
"4841",81.05,15.75
"4877",76.35,15.85
"4878",76.45,15.85
"4879",76.55,15.85
"4880",76.65,15.85
"4881",76.75,15.85
"4882",76.85,15.85
"4883",76.95,15.85
"4884",77.05,15.85
"4893",77.95,15.85
"4894",78.05,15.85
"4895",78.15,15.85
"4896",78.25,15.85
"4897",78.35,15.85
"4898",78.45,15.85
"4899",78.55,15.85
"4900",78.65,15.85
"4901",78.75,15.85
"4902",78.85,15.85
"4903",78.95,15.85
"4904",79.05,15.85
"4905",79.15,15.85
"4906",79.25,15.85
"4920",80.65,15.85
"4921",80.75,15.85
"4922",80.85,15.85
"4923",80.95,15.85
"4924",81.05,15.85
"4925",81.15,15.85
"4933",73.45,15.95
"4934",73.55,15.95
"4951",75.25,15.95
"4952",75.35,15.95
"4953",75.45,15.95
"4954",75.55,15.95
"4955",75.65,15.95
"4956",75.75,15.95
"4957",75.85,15.95
"4958",75.95,15.95
"4959",76.05,15.95
"4960",76.15,15.95
"4961",76.25,15.95
"4962",76.35,15.95
"4963",76.45,15.95
"4964",76.55,15.95
"4965",76.65,15.95
"4966",76.75,15.95
"4967",76.85,15.95
"4968",76.95,15.95
"4969",77.05,15.95
"4978",77.95,15.95
"4979",78.05,15.95
"4980",78.15,15.95
"4981",78.25,15.95
"4982",78.35,15.95
"4983",78.45,15.95
"4984",78.55,15.95
"4985",78.65,15.95
"4986",78.75,15.95
"4987",78.85,15.95
"4988",78.95,15.95
"4989",79.05,15.95
"4990",79.15,15.95
"4991",79.25,15.95
"5005",80.65,15.95
"5006",80.75,15.95
"5007",80.85,15.95
"5008",80.95,15.95
"5009",81.05,15.95
"5010",81.15,15.95
"5021",73.45,16.05
"5022",73.55,16.05
"5039",75.25,16.05
"5040",75.35,16.05
"5041",75.45,16.05
"5042",75.55,16.05
"5043",75.65,16.05
"5044",75.75,16.05
"5045",75.85,16.05
"5046",75.95,16.05
"5047",76.05,16.05
"5048",76.15,16.05
"5049",76.25,16.05
"5050",76.35,16.05
"5051",76.45,16.05
"5052",76.55,16.05
"5053",76.65,16.05
"5054",76.75,16.05
"5055",76.85,16.05
"5056",76.95,16.05
"5057",77.05,16.05
"5058",77.15,16.05
"5059",77.25,16.05
"5060",77.35,16.05
"5061",77.45,16.05
"5062",77.55,16.05
"5063",77.65,16.05
"5064",77.75,16.05
"5065",77.85,16.05
"5066",77.95,16.05
"5067",78.05,16.05
"5068",78.15,16.05
"5069",78.25,16.05
"5070",78.35,16.05
"5071",78.45,16.05
"5072",78.55,16.05
"5073",78.65,16.05
"5074",78.75,16.05
"5075",78.85,16.05
"5076",78.95,16.05
"5077",79.05,16.05
"5078",79.15,16.05
"5079",79.25,16.05
"5093",80.65,16.05
"5094",80.75,16.05
"5095",80.85,16.05
"5096",80.95,16.05
"5097",81.05,16.05
"5098",81.15,16.05
"5110",73.45,16.15
"5111",73.55,16.15
"5122",74.65,16.15
"5123",74.75,16.15
"5124",74.85,16.15
"5125",74.95,16.15
"5126",75.05,16.15
"5127",75.15,16.15
"5128",75.25,16.15
"5129",75.35,16.15
"5130",75.45,16.15
"5131",75.55,16.15
"5132",75.65,16.15
"5133",75.75,16.15
"5134",75.85,16.15
"5135",75.95,16.15
"5136",76.05,16.15
"5137",76.15,16.15
"5138",76.25,16.15
"5139",76.35,16.15
"5140",76.45,16.15
"5141",76.55,16.15
"5142",76.65,16.15
"5143",76.75,16.15
"5144",76.85,16.15
"5145",76.95,16.15
"5146",77.05,16.15
"5147",77.15,16.15
"5148",77.25,16.15
"5149",77.35,16.15
"5150",77.45,16.15
"5151",77.55,16.15
"5152",77.65,16.15
"5153",77.75,16.15
"5154",77.85,16.15
"5155",77.95,16.15
"5156",78.05,16.15
"5157",78.15,16.15
"5158",78.25,16.15
"5159",78.35,16.15
"5160",78.45,16.15
"5161",78.55,16.15
"5162",78.65,16.15
"5163",78.75,16.15
"5164",78.85,16.15
"5165",78.95,16.15
"5166",79.05,16.15
"5167",79.15,16.15
"5168",79.25,16.15
"5169",79.35,16.15
"5170",79.45,16.15
"5171",79.55,16.15
"5172",79.65,16.15
"5173",79.75,16.15
"5174",79.85,16.15
"5175",79.95,16.15
"5176",80.05,16.15
"5177",80.15,16.15
"5178",80.25,16.15
"5179",80.35,16.15
"5180",80.45,16.15
"5181",80.55,16.15
"5182",80.65,16.15
"5183",80.75,16.15
"5184",80.85,16.15
"5185",80.95,16.15
"5186",81.05,16.15
"5187",81.15,16.15
"5200",73.45,16.25
"5201",73.55,16.25
"5212",74.65,16.25
"5213",74.75,16.25
"5214",74.85,16.25
"5215",74.95,16.25
"5216",75.05,16.25
"5217",75.15,16.25
"5218",75.25,16.25
"5219",75.35,16.25
"5220",75.45,16.25
"5221",75.55,16.25
"5222",75.65,16.25
"5223",75.75,16.25
"5224",75.85,16.25
"5225",75.95,16.25
"5226",76.05,16.25
"5227",76.15,16.25
"5228",76.25,16.25
"5229",76.35,16.25
"5230",76.45,16.25
"5231",76.55,16.25
"5232",76.65,16.25
"5233",76.75,16.25
"5234",76.85,16.25
"5235",76.95,16.25
"5236",77.05,16.25
"5237",77.15,16.25
"5238",77.25,16.25
"5239",77.35,16.25
"5240",77.45,16.25
"5241",77.55,16.25
"5242",77.65,16.25
"5243",77.75,16.25
"5244",77.85,16.25
"5245",77.95,16.25
"5246",78.05,16.25
"5247",78.15,16.25
"5248",78.25,16.25
"5249",78.35,16.25
"5250",78.45,16.25
"5251",78.55,16.25
"5252",78.65,16.25
"5253",78.75,16.25
"5254",78.85,16.25
"5255",78.95,16.25
"5256",79.05,16.25
"5257",79.15,16.25
"5258",79.25,16.25
"5259",79.35,16.25
"5260",79.45,16.25
"5261",79.55,16.25
"5262",79.65,16.25
"5263",79.75,16.25
"5264",79.85,16.25
"5265",79.95,16.25
"5266",80.05,16.25
"5267",80.15,16.25
"5268",80.25,16.25
"5269",80.35,16.25
"5270",80.45,16.25
"5271",80.55,16.25
"5272",80.65,16.25
"5273",80.75,16.25
"5274",80.85,16.25
"5275",80.95,16.25
"5276",81.05,16.25
"5277",81.15,16.25
"5304",74.65,16.35
"5305",74.75,16.35
"5306",74.85,16.35
"5307",74.95,16.35
"5308",75.05,16.35
"5309",75.15,16.35
"5310",75.25,16.35
"5311",75.35,16.35
"5312",75.45,16.35
"5313",75.55,16.35
"5314",75.65,16.35
"5315",75.75,16.35
"5316",75.85,16.35
"5317",75.95,16.35
"5318",76.05,16.35
"5319",76.15,16.35
"5320",76.25,16.35
"5321",76.35,16.35
"5322",76.45,16.35
"5323",76.55,16.35
"5324",76.65,16.35
"5325",76.75,16.35
"5326",76.85,16.35
"5327",76.95,16.35
"5328",77.05,16.35
"5329",77.15,16.35
"5330",77.25,16.35
"5331",77.35,16.35
"5332",77.45,16.35
"5333",77.55,16.35
"5334",77.65,16.35
"5335",77.75,16.35
"5336",77.85,16.35
"5337",77.95,16.35
"5338",78.05,16.35
"5339",78.15,16.35
"5340",78.25,16.35
"5341",78.35,16.35
"5342",78.45,16.35
"5343",78.55,16.35
"5344",78.65,16.35
"5345",78.75,16.35
"5346",78.85,16.35
"5347",78.95,16.35
"5348",79.05,16.35
"5349",79.15,16.35
"5350",79.25,16.35
"5351",79.35,16.35
"5352",79.45,16.35
"5353",79.55,16.35
"5354",79.65,16.35
"5355",79.75,16.35
"5356",79.85,16.35
"5357",79.95,16.35
"5358",80.05,16.35
"5359",80.15,16.35
"5360",80.25,16.35
"5361",80.35,16.35
"5362",80.45,16.35
"5363",80.55,16.35
"5364",80.65,16.35
"5365",80.75,16.35
"5366",80.85,16.35
"5367",80.95,16.35
"5368",81.05,16.35
"5369",81.15,16.35
"5393",74.15,16.45
"5394",74.25,16.45
"5395",74.35,16.45
"5396",74.45,16.45
"5397",74.55,16.45
"5398",74.65,16.45
"5399",74.75,16.45
"5400",74.85,16.45
"5401",74.95,16.45
"5402",75.05,16.45
"5403",75.15,16.45
"5404",75.25,16.45
"5405",75.35,16.45
"5406",75.45,16.45
"5407",75.55,16.45
"5408",75.65,16.45
"5409",75.75,16.45
"5410",75.85,16.45
"5411",75.95,16.45
"5412",76.05,16.45
"5413",76.15,16.45
"5414",76.25,16.45
"5415",76.35,16.45
"5416",76.45,16.45
"5417",76.55,16.45
"5418",76.65,16.45
"5419",76.75,16.45
"5420",76.85,16.45
"5421",76.95,16.45
"5422",77.05,16.45
"5423",77.15,16.45
"5424",77.25,16.45
"5425",77.35,16.45
"5426",77.45,16.45
"5427",77.55,16.45
"5428",77.65,16.45
"5429",77.75,16.45
"5430",77.85,16.45
"5431",77.95,16.45
"5432",78.05,16.45
"5433",78.15,16.45
"5434",78.25,16.45
"5435",78.35,16.45
"5436",78.45,16.45
"5437",78.55,16.45
"5438",78.65,16.45
"5439",78.75,16.45
"5440",78.85,16.45
"5441",78.95,16.45
"5442",79.05,16.45
"5443",79.15,16.45
"5444",79.25,16.45
"5445",79.35,16.45
"5446",79.45,16.45
"5447",79.55,16.45
"5448",79.65,16.45
"5449",79.75,16.45
"5450",79.85,16.45
"5451",79.95,16.45
"5452",80.05,16.45
"5453",80.15,16.45
"5454",80.25,16.45
"5455",80.35,16.45
"5456",80.45,16.45
"5457",80.55,16.45
"5458",80.65,16.45
"5459",80.75,16.45
"5460",80.85,16.45
"5461",80.95,16.45
"5462",81.05,16.45
"5463",81.15,16.45
"5492",74.15,16.55
"5493",74.25,16.55
"5494",74.35,16.55
"5495",74.45,16.55
"5496",74.55,16.55
"5497",74.65,16.55
"5498",74.75,16.55
"5499",74.85,16.55
"5500",74.95,16.55
"5501",75.05,16.55
"5502",75.15,16.55
"5503",75.25,16.55
"5504",75.35,16.55
"5505",75.45,16.55
"5506",75.55,16.55
"5507",75.65,16.55
"5508",75.75,16.55
"5509",75.85,16.55
"5510",75.95,16.55
"5511",76.05,16.55
"5512",76.15,16.55
"5513",76.25,16.55
"5514",76.35,16.55
"5515",76.45,16.55
"5516",76.55,16.55
"5517",76.65,16.55
"5518",76.75,16.55
"5519",76.85,16.55
"5520",76.95,16.55
"5521",77.05,16.55
"5522",77.15,16.55
"5523",77.25,16.55
"5524",77.35,16.55
"5525",77.45,16.55
"5526",77.55,16.55
"5527",77.65,16.55
"5528",77.75,16.55
"5529",77.85,16.55
"5530",77.95,16.55
"5531",78.05,16.55
"5532",78.15,16.55
"5533",78.25,16.55
"5534",78.35,16.55
"5535",78.45,16.55
"5536",78.55,16.55
"5537",78.65,16.55
"5538",78.75,16.55
"5539",78.85,16.55
"5540",78.95,16.55
"5541",79.05,16.55
"5542",79.15,16.55
"5543",79.25,16.55
"5544",79.35,16.55
"5545",79.45,16.55
"5546",79.55,16.55
"5547",79.65,16.55
"5548",79.75,16.55
"5549",79.85,16.55
"5550",79.95,16.55
"5551",80.05,16.55
"5552",80.15,16.55
"5553",80.25,16.55
"5554",80.35,16.55
"5555",80.45,16.55
"5556",80.55,16.55
"5557",80.65,16.55
"5558",80.75,16.55
"5559",80.85,16.55
"5560",80.95,16.55
"5561",81.05,16.55
"5562",81.15,16.55
"5592",74.15,16.65
"5593",74.25,16.65
"5594",74.35,16.65
"5595",74.45,16.65
"5596",74.55,16.65
"5597",74.65,16.65
"5598",74.75,16.65
"5599",74.85,16.65
"5600",74.95,16.65
"5601",75.05,16.65
"5602",75.15,16.65
"5603",75.25,16.65
"5604",75.35,16.65
"5605",75.45,16.65
"5606",75.55,16.65
"5607",75.65,16.65
"5608",75.75,16.65
"5609",75.85,16.65
"5610",75.95,16.65
"5611",76.05,16.65
"5612",76.15,16.65
"5613",76.25,16.65
"5614",76.35,16.65
"5615",76.45,16.65
"5616",76.55,16.65
"5617",76.65,16.65
"5618",76.75,16.65
"5619",76.85,16.65
"5620",76.95,16.65
"5621",77.05,16.65
"5622",77.15,16.65
"5623",77.25,16.65
"5624",77.35,16.65
"5625",77.45,16.65
"5626",77.55,16.65
"5627",77.65,16.65
"5628",77.75,16.65
"5629",77.85,16.65
"5641",79.05,16.65
"5642",79.15,16.65
"5643",79.25,16.65
"5644",79.35,16.65
"5645",79.45,16.65
"5646",79.55,16.65
"5647",79.65,16.65
"5648",79.75,16.65
"5649",79.85,16.65
"5650",79.95,16.65
"5651",80.05,16.65
"5652",80.15,16.65
"5653",80.25,16.65
"5654",80.35,16.65
"5655",80.45,16.65
"5656",80.55,16.65
"5657",80.65,16.65
"5658",80.75,16.65
"5659",80.85,16.65
"5660",80.95,16.65
"5661",81.05,16.65
"5662",81.15,16.65
"5665",81.45,16.65
"5666",81.55,16.65
"5667",81.65,16.65
"5668",81.75,16.65
"5669",81.85,16.65
"5670",81.95,16.65
"5671",82.05,16.65
"5694",74.15,16.75
"5695",74.25,16.75
"5696",74.35,16.75
"5697",74.45,16.75
"5698",74.55,16.75
"5699",74.65,16.75
"5700",74.75,16.75
"5701",74.85,16.75
"5702",74.95,16.75
"5703",75.05,16.75
"5704",75.15,16.75
"5743",79.05,16.75
"5744",79.15,16.75
"5745",79.25,16.75
"5746",79.35,16.75
"5747",79.45,16.75
"5748",79.55,16.75
"5749",79.65,16.75
"5750",79.75,16.75
"5751",79.85,16.75
"5752",79.95,16.75
"5753",80.05,16.75
"5754",80.15,16.75
"5755",80.25,16.75
"5756",80.35,16.75
"5757",80.45,16.75
"5758",80.55,16.75
"5759",80.65,16.75
"5760",80.75,16.75
"5761",80.85,16.75
"5762",80.95,16.75
"5763",81.05,16.75
"5767",81.45,16.75
"5768",81.55,16.75
"5769",81.65,16.75
"5770",81.75,16.75
"5771",81.85,16.75
"5772",81.95,16.75
"5773",82.05,16.75
"5774",82.15,16.75
"5797",74.15,16.85
"5798",74.25,16.85
"5799",74.35,16.85
"5800",74.45,16.85
"5801",74.55,16.85
"5802",74.65,16.85
"5803",74.75,16.85
"5804",74.85,16.85
"5805",74.95,16.85
"5806",75.05,16.85
"5807",75.15,16.85
"5846",79.05,16.85
"5847",79.15,16.85
"5848",79.25,16.85
"5849",79.35,16.85
"5850",79.45,16.85
"5851",79.55,16.85
"5852",79.65,16.85
"5853",79.75,16.85
"5854",79.85,16.85
"5855",79.95,16.85
"5856",80.05,16.85
"5857",80.15,16.85
"5858",80.25,16.85
"5859",80.35,16.85
"5860",80.45,16.85
"5861",80.55,16.85
"5870",81.45,16.85
"5871",81.55,16.85
"5872",81.65,16.85
"5873",81.75,16.85
"5874",81.85,16.85
"5875",81.95,16.85
"5876",82.05,16.85
"5877",82.15,16.85
"5902",74.15,16.95
"5903",74.25,16.95
"5904",74.35,16.95
"5905",74.45,16.95
"5906",74.55,16.95
"5907",74.65,16.95
"5908",74.75,16.95
"5909",74.85,16.95
"5910",74.95,16.95
"5911",75.05,16.95
"5912",75.15,16.95
"5951",79.05,16.95
"5952",79.15,16.95
"5953",79.25,16.95
"5954",79.35,16.95
"5955",79.45,16.95
"5956",79.55,16.95
"5957",79.65,16.95
"5958",79.75,16.95
"5959",79.85,16.95
"5960",79.95,16.95
"5961",80.05,16.95
"5962",80.15,16.95
"5963",80.25,16.95
"5964",80.35,16.95
"5965",80.45,16.95
"5966",80.55,16.95
"5975",81.45,16.95
"5976",81.55,16.95
"5977",81.65,16.95
"5978",81.75,16.95
"5979",81.85,16.95
"5980",81.95,16.95
"5981",82.05,16.95
"5982",82.15,16.95
"6009",74.15,17.05
"6010",74.25,17.05
"6011",74.35,17.05
"6012",74.45,17.05
"6013",74.55,17.05
"6058",79.05,17.05
"6059",79.15,17.05
"6060",79.25,17.05
"6061",79.35,17.05
"6062",79.45,17.05
"6063",79.55,17.05
"6064",79.65,17.05
"6065",79.75,17.05
"6066",79.85,17.05
"6067",79.95,17.05
"6068",80.05,17.05
"6069",80.15,17.05
"6070",80.25,17.05
"6071",80.35,17.05
"6072",80.45,17.05
"6073",80.55,17.05
"6082",81.45,17.05
"6083",81.55,17.05
"6084",81.65,17.05
"6085",81.75,17.05
"6086",81.85,17.05
"6087",81.95,17.05
"6088",82.05,17.05
"6089",82.15,17.05
"6119",74.15,17.15
"6120",74.25,17.15
"6121",74.35,17.15
"6122",74.45,17.15
"6123",74.55,17.15
"6168",79.05,17.15
"6169",79.15,17.15
"6170",79.25,17.15
"6171",79.35,17.15
"6172",79.45,17.15
"6173",79.55,17.15
"6174",79.65,17.15
"6175",79.75,17.15
"6176",79.85,17.15
"6177",79.95,17.15
"6178",80.05,17.15
"6179",80.15,17.15
"6180",80.25,17.15
"6181",80.35,17.15
"6182",80.45,17.15
"6183",80.55,17.15
"6192",81.45,17.15
"6193",81.55,17.15
"6194",81.65,17.15
"6195",81.75,17.15
"6196",81.85,17.15
"6197",81.95,17.15
